ID,Sales
T1189739,50845.01
T1189740,37290.383
T1189741,32676.52
T1189742,59537.21
T1189743,37946.17
T1189744,44391.027
T1189745,59537.21
T1189746,46644.258
T1189747,32676.52
T1189748,58495.305
T1189749,37946.17
T1189750,34191.164
T1189751,34770.793
T1189752,51707.68
T1189753,40568.797
T1189754,44391.027
T1189755,44577.48
T1189756,34191.164
T1189757,44391.027
T1189758,40570.7
T1189759,43313.777
T1189760,34191.164
T1189761,27195.28
T1189762,29301.29
T1189763,34414.523
T1189764,27160.139
T1189765,44391.027
T1189766,45473.785
T1189767,37290.383
T1189768,21629.074
T1189769,34770.793
T1189770,34191.164
T1189771,34770.793
T1189772,50845.01
T1189773,22587.873
T1189774,47105.797
T1189775,59537.21
T1189776,59537.21
T1189777,34414.523
T1189778,34770.793
T1189779,25579.508
T1189780,34191.164
T1189781,34191.164
T1189782,34191.164
T1189783,54928.258
T1189784,23025.732
T1189785,34191.164
T1189786,28253.648
T1189787,59537.21
T1189788,59537.21
T1189789,34414.523
T1189790,23025.732
T1189791,27160.139
T1189792,37946.17
T1189793,37290.383
T1189794,32676.52
T1189795,43313.777
T1189796,34191.164
T1189797,34191.164
T1189798,28714.564
T1189799,25239.96
T1189800,28253.648
T1189801,53119.645
T1189802,54928.258
T1189803,43143.812
T1189804,56954.41
T1189805,46292.37
T1189806,25667.453
T1189807,59537.21
T1189808,54479.67
T1189809,40568.797
T1189810,34414.523
T1189811,28021.76
T1189812,43313.777
T1189813,34770.793
T1189814,59537.21
T1189815,59537.21
T1189816,44519.258
T1189817,40568.797
T1189818,49980.055
T1189819,36966.293
T1189820,32287.281
T1189821,34770.793
T1189822,34770.793
T1189823,44519.258
T1189824,37383.867
T1189825,46644.258
T1189826,53077.45
T1189827,58495.305
T1189828,36966.293
T1189829,56954.41
T1189830,40568.797
T1189831,46644.258
T1189832,69453.84
T1189833,34770.793
T1189834,28021.76
T1189835,59537.21
T1189836,34191.164
T1189837,40739.332
T1189838,28021.76
T1189839,44391.027
T1189840,43143.812
T1189841,31969.568
T1189842,27872.49
T1189843,37946.17
T1189844,39424.01
T1189845,34191.164
T1189846,44519.258
T1189847,59489.113
T1189848,34191.164
T1189849,59842.85
T1189850,69366.47
T1189851,59537.21
T1189852,34414.523
T1189853,33321.21
T1189854,59537.21
T1189855,46644.258
T1189856,40568.797
T1189857,25239.96
T1189858,32676.52
T1189859,60522.504
T1189860,71761.734
T1189861,33488.8
T1189862,37946.17
T1189863,33321.21
T1189864,44519.258
T1189865,46644.258
T1189866,43143.812
T1189867,75741.93
T1189868,44519.258
T1189869,71761.734
T1189870,35548.92
T1189871,18821.01
T1189872,53119.645
T1189873,49980.055
T1189874,32287.281
T1189875,59537.21
T1189876,36187.76
T1189877,75741.93
T1189878,75741.93
T1189879,40739.332
T1189880,53077.45
T1189881,46644.258
T1189882,59537.21
T1189883,53183.96
T1189884,56936.324
T1189885,34690.83
T1189886,53218.875
T1189887,18821.01
T1189888,53077.45
T1189889,50845.01
T1189890,45473.785
T1189891,64751.26
T1189892,53119.645
T1189893,46644.258
T1189894,29462.072
T1189895,69453.84
T1189896,40568.797
T1189897,29301.29
T1189898,56954.41
T1189899,58495.305
T1189900,59842.85
T1189901,46644.258
T1189902,44391.027
T1189903,58997.055
T1189904,37290.383
T1189905,36966.293
T1189906,23025.732
T1189907,27872.49
T1189908,43143.812
T1189909,29426.443
T1189910,40739.332
T1189911,44577.48
T1189912,34191.164
T1189913,44577.48
T1189914,75741.93
T1189915,29426.443
T1189916,36966.293
T1189917,46644.258
T1189918,75741.93
T1189919,54928.258
T1189920,58495.305
T1189921,35589.047
T1189922,31969.568
T1189923,34770.793
T1189924,43143.812
T1189925,33488.8
T1189926,43337.227
T1189927,44577.48
T1189928,35345.594
T1189929,44519.258
T1189930,58495.305
T1189931,43143.812
T1189932,69366.47
T1189933,39294.965
T1189934,46644.258
T1189935,54928.258
T1189936,58495.305
T1189937,69366.47
T1189938,69366.47
T1189939,44577.48
T1189940,43143.812
T1189941,69366.47
T1189942,39651.5
T1189943,58997.055
T1189944,75741.93
T1189945,75741.93
T1189946,44577.48
T1189947,29426.443
T1189948,21629.074
T1189949,69453.84
T1189950,40739.332
T1189951,75741.93
T1189952,69453.84
T1189953,33321.21
T1189954,35345.594
T1189955,44519.258
T1189956,44577.48
T1189957,44391.027
T1189958,49980.055
T1189959,21629.074
T1189960,44577.48
T1189961,37946.17
T1189962,44391.027
T1189963,36678.15
T1189964,43143.812
T1189965,46644.258
T1189966,44577.48
T1189967,34770.793
T1189968,58495.305
T1189969,36966.293
T1189970,29228.836
T1189971,49980.055
T1189972,75741.93
T1189973,34414.523
T1189974,34191.164
T1189975,55137.59
T1189976,44577.48
T1189977,36678.15
T1189978,43143.812
T1189979,59537.21
T1189980,69366.47
T1189981,46644.258
T1189982,69453.84
T1189983,75741.93
T1189984,40568.797
T1189985,59537.21
T1189986,44391.027
T1189987,32287.281
T1189988,59537.21
T1189989,44519.258
T1189990,40739.332
T1189991,60522.504
T1189992,46644.258
T1189993,27617.152
T1189994,44519.258
T1189995,43143.812
T1189996,71761.734
T1189997,32287.281
T1189998,53183.96
T1189999,34414.523
T1190000,75741.93
T1190001,44519.258
T1190002,55137.59
T1190003,29301.29
T1190004,39294.965
T1190005,39936.195
T1190006,34191.164
T1190007,58495.305
T1190008,30501.656
T1190009,35548.92
T1190010,27195.28
T1190011,44577.48
T1190012,34770.793
T1190013,69366.47
T1190014,58997.055
T1190015,39294.965
T1190016,46644.258
T1190017,39651.5
T1190018,44519.258
T1190019,55137.59
T1190020,53077.45
T1190021,49980.055
T1190022,60522.504
T1190023,31969.568
T1190024,34191.164
T1190025,33719.805
T1190026,54928.258
T1190027,36966.293
T1190028,28253.648
T1190029,75741.93
T1190030,32287.281
T1190031,75741.93
T1190032,46644.258
T1190033,53119.645
T1190034,29228.836
T1190035,59537.21
T1190036,28021.76
T1190037,43143.812
T1190038,59489.113
T1190039,43143.812
T1190040,44391.027
T1190041,46644.258
T1190042,36187.76
T1190043,18821.01
T1190044,54928.258
T1190045,45473.785
T1190046,27872.49
T1190047,29462.072
T1190048,44577.48
T1190049,20051.148
T1190050,28253.648
T1190051,59537.21
T1190052,45473.785
T1190053,44519.258
T1190054,40568.797
T1190055,59537.21
T1190056,44577.48
T1190057,34191.164
T1190058,69366.47
T1190059,43143.812
T1190060,21629.074
T1190061,69453.84
T1190062,40739.332
T1190063,44519.258
T1190064,45636.562
T1190065,33719.805
T1190066,45971.0
T1190067,40739.332
T1190068,44519.258
T1190069,44519.258
T1190070,75741.93
T1190071,44519.258
T1190072,44391.027
T1190073,35548.92
T1190074,44519.258
T1190075,35345.594
T1190076,59537.21
T1190077,47105.797
T1190078,40568.797
T1190079,55137.59
T1190080,43143.812
T1190081,49980.055
T1190082,39294.965
T1190083,69366.47
T1190084,34770.793
T1190085,44519.258
T1190086,34770.793
T1190087,18821.01
T1190088,39078.18
T1190089,39078.18
T1190090,58495.305
T1190091,43143.812
T1190092,44577.48
T1190093,31969.568
T1190094,37290.383
T1190095,34191.164
T1190096,58495.305
T1190097,69453.84
T1190098,34770.793
T1190099,44949.895
T1190100,58495.305
T1190101,69453.84
T1190102,45636.562
T1190103,34883.406
T1190104,35345.594
T1190105,27617.152
T1190106,71761.734
T1190107,25239.96
T1190108,34191.164
T1190109,46644.258
T1190110,44408.273
T1190111,69366.47
T1190112,44408.273
T1190113,43313.777
T1190114,34191.164
T1190115,34191.164
T1190116,32287.281
T1190117,40568.797
T1190118,39651.5
T1190119,31969.568
T1190120,75741.93
T1190121,44519.258
T1190122,24706.55
T1190123,41330.45
T1190124,75741.93
T1190125,44391.027
T1190126,60522.504
T1190127,35589.047
T1190128,58997.055
T1190129,59537.21
T1190130,49980.055
T1190131,56936.324
T1190132,58495.305
T1190133,69366.47
T1190134,44519.258
T1190135,43143.812
T1190136,34191.164
T1190137,29462.072
T1190138,37383.867
T1190139,34191.164
T1190140,33488.8
T1190141,44519.258
T1190142,28020.086
T1190143,35589.047
T1190144,29301.29
T1190145,39294.965
T1190146,28253.648
T1190147,46644.258
T1190148,44577.48
T1190149,75741.93
T1190150,44391.027
T1190151,40739.332
T1190152,44577.48
T1190153,46644.258
T1190154,40739.332
T1190155,46644.258
T1190156,44577.48
T1190157,39294.965
T1190158,44391.027
T1190159,37290.383
T1190160,37290.383
T1190161,40568.797
T1190162,29301.29
T1190163,25667.453
T1190164,43143.812
T1190165,34414.523
T1190166,37383.867
T1190167,44519.258
T1190168,32287.281
T1190169,69453.84
T1190170,37290.383
T1190171,40739.332
T1190172,31969.568
T1190173,32287.281
T1190174,44519.258
T1190175,54928.258
T1190176,46644.258
T1190177,27617.152
T1190178,44519.258
T1190179,40739.332
T1190180,46644.258
T1190181,43143.812
T1190182,33488.8
T1190183,39294.965
T1190184,46644.258
T1190185,44519.258
T1190186,44391.027
T1190187,58495.305
T1190188,69366.47
T1190189,44519.258
T1190190,44577.48
T1190191,58997.055
T1190192,53119.645
T1190193,69366.47
T1190194,34191.164
T1190195,33719.805
T1190196,44577.48
T1190197,36966.293
T1190198,56936.324
T1190199,55137.59
T1190200,34191.164
T1190201,49980.055
T1190202,44519.258
T1190203,28253.648
T1190204,58495.305
T1190205,59537.21
T1190206,46644.258
T1190207,43143.812
T1190208,29426.443
T1190209,39936.195
T1190210,44519.258
T1190211,69453.84
T1190212,46644.258
T1190213,44519.258
T1190214,75741.93
T1190215,46644.258
T1190216,44577.48
T1190217,35589.047
T1190218,43143.812
T1190219,75741.93
T1190220,44519.258
T1190221,59537.21
T1190222,40739.332
T1190223,45473.785
T1190224,31969.568
T1190225,36966.293
T1190226,39651.5
T1190227,46292.37
T1190228,29426.443
T1190229,53077.45
T1190230,75741.93
T1190231,46644.258
T1190232,31969.568
T1190233,71761.734
T1190234,56954.41
T1190235,75741.93
T1190236,58495.305
T1190237,44519.258
T1190238,49980.055
T1190239,33321.21
T1190240,43143.812
T1190241,58495.305
T1190242,75741.93
T1190243,36678.15
T1190244,32287.281
T1190245,54928.258
T1190246,28021.76
T1190247,34191.164
T1190248,29426.443
T1190249,46644.258
T1190250,29301.29
T1190251,33321.21
T1190252,56954.41
T1190253,36966.293
T1190254,58997.055
T1190255,43143.812
T1190256,44577.48
T1190257,40568.797
T1190258,43143.812
T1190259,58495.305
T1190260,44519.258
T1190261,69366.47
T1190262,30501.656
T1190263,43143.812
T1190264,46644.258
T1190265,75741.93
T1190266,44519.258
T1190267,60522.504
T1190268,75741.93
T1190269,53077.45
T1190270,55137.59
T1190271,36966.293
T1190272,55137.59
T1190273,69453.84
T1190274,35345.594
T1190275,53119.645
T1190276,39651.5
T1190277,44408.273
T1190278,69366.47
T1190279,46644.258
T1190280,44391.027
T1190281,55137.59
T1190282,35548.92
T1190283,43143.812
T1190284,44391.027
T1190285,37290.383
T1190286,27872.49
T1190287,44519.258
T1190288,27872.49
T1190289,40568.797
T1190290,32287.281
T1190291,44949.895
T1190292,75741.93
T1190293,46644.258
T1190294,75741.93
T1190295,56954.41
T1190296,43143.812
T1190297,36966.293
T1190298,58495.305
T1190299,69453.84
T1190300,40739.332
T1190301,40568.797
T1190302,44519.258
T1190303,46644.258
T1190304,64751.26
T1190305,29426.443
T1190306,34883.406
T1190307,53119.645
T1190308,27872.49
T1190309,18821.01
T1190310,44519.258
T1190311,46644.258
T1190312,69453.84
T1190313,44519.258
T1190314,33488.8
T1190315,34191.164
T1190316,43143.812
T1190317,34770.793
T1190318,46644.258
T1190319,29228.836
T1190320,36678.15
T1190321,44519.258
T1190322,58863.938
T1190323,59537.21
T1190324,43143.812
T1190325,46644.258
T1190326,39294.965
T1190327,36678.15
T1190328,54928.258
T1190329,46644.258
T1190330,32287.281
T1190331,58495.305
T1190332,58997.055
T1190333,39078.18
T1190334,75741.93
T1190335,44391.027
T1190336,36966.293
T1190337,49980.055
T1190338,44577.48
T1190339,33321.21
T1190340,34414.523
T1190341,43143.812
T1190342,43143.812
T1190343,44577.48
T1190344,35548.92
T1190345,31969.568
T1190346,36187.76
T1190347,34770.793
T1190348,32287.281
T1190349,46644.258
T1190350,44519.258
T1190351,46644.258
T1190352,35345.594
T1190353,58495.305
T1190354,69366.47
T1190355,44577.48
T1190356,37946.17
T1190357,39294.965
T1190358,31969.568
T1190359,49980.055
T1190360,28021.76
T1190361,40739.332
T1190362,49980.055
T1190363,53119.645
T1190364,45473.785
T1190365,43143.812
T1190366,69453.84
T1190367,35589.047
T1190368,75741.93
T1190369,59537.21
T1190370,34191.164
T1190371,58495.305
T1190372,40739.332
T1190373,44577.48
T1190374,59537.21
T1190375,71761.734
T1190376,21629.074
T1190377,27872.49
T1190378,75741.93
T1190379,60522.504
T1190380,69366.47
T1190381,49980.055
T1190382,59537.21
T1190383,69453.84
T1190384,59842.85
T1190385,44519.258
T1190386,54928.258
T1190387,59537.21
T1190388,44519.258
T1190389,33321.21
T1190390,44577.48
T1190391,69366.47
T1190392,54479.67
T1190393,44519.258
T1190394,69366.47
T1190395,59489.113
T1190396,44519.258
T1190397,43143.812
T1190398,44391.027
T1190399,75741.93
T1190400,44391.027
T1190401,35345.594
T1190402,69366.47
T1190403,40739.332
T1190404,35548.92
T1190405,44577.48
T1190406,37290.383
T1190407,37946.17
T1190408,75741.93
T1190409,71761.734
T1190410,44577.48
T1190411,44577.48
T1190412,28021.76
T1190413,60522.504
T1190414,36187.76
T1190415,46644.258
T1190416,40568.797
T1190417,46644.258
T1190418,44577.48
T1190419,59489.113
T1190420,35345.594
T1190421,59537.21
T1190422,53183.96
T1190423,28253.648
T1190424,44519.258
T1190425,46644.258
T1190426,44519.258
T1190427,28021.76
T1190428,40568.797
T1190429,53077.45
T1190430,35548.92
T1190431,44408.273
T1190432,59842.85
T1190433,40739.332
T1190434,40568.797
T1190435,58495.305
T1190436,69366.47
T1190437,53077.45
T1190438,58495.305
T1190439,39424.01
T1190440,27872.49
T1190441,50845.01
T1190442,43143.812
T1190443,31969.568
T1190444,33488.8
T1190445,39651.5
T1190446,43143.812
T1190447,40568.797
T1190448,44391.027
T1190449,44577.48
T1190450,46644.258
T1190451,43143.812
T1190452,75741.93
T1190453,40568.797
T1190454,59537.21
T1190455,40739.332
T1190456,28021.76
T1190457,60522.504
T1190458,40568.797
T1190459,59537.21
T1190460,35589.047
T1190461,40739.332
T1190462,44519.258
T1190463,34770.793
T1190464,43143.812
T1190465,29228.836
T1190466,59842.85
T1190467,44519.258
T1190468,49980.055
T1190469,58495.305
T1190470,37383.867
T1190471,75741.93
T1190472,53119.645
T1190473,39078.18
T1190474,33719.805
T1190475,75741.93
T1190476,44519.258
T1190477,58495.305
T1190478,59842.85
T1190479,59489.113
T1190480,75741.93
T1190481,49980.055
T1190482,39294.965
T1190483,28021.76
T1190484,44577.48
T1190485,29462.072
T1190486,71761.734
T1190487,53183.96
T1190488,18821.01
T1190489,69453.84
T1190490,46644.258
T1190491,75741.93
T1190492,40568.797
T1190493,56936.324
T1190494,44577.48
T1190495,27617.152
T1190496,56954.41
T1190497,32287.281
T1190498,44577.48
T1190499,64751.26
T1190500,46644.258
T1190501,69366.47
T1190502,55137.59
T1190503,59537.21
T1190504,54928.258
T1190505,44519.258
T1190506,33321.21
T1190507,25239.96
T1190508,43143.812
T1190509,39294.965
T1190510,53119.645
T1190511,43143.812
T1190512,34690.83
T1190513,40568.797
T1190514,75741.93
T1190515,75741.93
T1190516,40739.332
T1190517,53183.96
T1190518,46644.258
T1190519,58495.305
T1190520,46644.258
T1190521,60522.504
T1190522,39294.965
T1190523,28253.648
T1190524,44519.258
T1190525,39078.18
T1190526,40739.332
T1190527,40568.797
T1190528,44519.258
T1190529,59537.21
T1190530,58997.055
T1190531,33488.8
T1190532,71761.734
T1190533,29228.836
T1190534,44519.258
T1190535,59842.85
T1190536,75741.93
T1190537,69366.47
T1190538,29426.443
T1190539,59537.21
T1190540,75741.93
T1190541,75741.93
T1190542,44519.258
T1190543,44519.258
T1190544,40568.797
T1190545,35589.047
T1190546,49980.055
T1190547,64751.26
T1190548,60522.504
T1190549,59537.21
T1190550,75741.93
T1190551,34191.164
T1190552,37383.867
T1190553,27872.49
T1190554,44408.273
T1190555,44519.258
T1190556,43143.812
T1190557,34770.793
T1190558,40739.332
T1190559,40568.797
T1190560,27617.152
T1190561,44519.258
T1190562,75741.93
T1190563,69453.84
T1190564,60522.504
T1190565,40568.797
T1190566,44519.258
T1190567,59489.113
T1190568,39294.965
T1190569,75741.93
T1190570,40568.797
T1190571,59537.21
T1190572,58495.305
T1190573,71761.734
T1190574,54928.258
T1190575,58997.055
T1190576,44577.48
T1190577,59489.113
T1190578,43143.812
T1190579,37946.17
T1190580,46644.258
T1190581,40568.797
T1190582,59537.21
T1190583,69366.47
T1190584,60522.504
T1190585,36187.76
T1190586,39294.965
T1190587,46644.258
T1190588,50845.01
T1190589,33321.21
T1190590,46644.258
T1190591,59537.21
T1190592,34770.793
T1190593,53077.45
T1190594,35345.594
T1190595,69366.47
T1190596,69453.84
T1190597,53119.645
T1190598,45473.785
T1190599,44519.258
T1190600,69366.47
T1190601,28021.76
T1190602,44391.027
T1190603,28021.76
T1190604,44519.258
T1190605,43143.812
T1190606,35548.92
T1190607,55137.59
T1190608,40568.797
T1190609,49980.055
T1190610,35345.594
T1190611,44391.027
T1190612,55137.59
T1190613,69366.47
T1190614,28021.76
T1190615,44577.48
T1190616,31969.568
T1190617,53119.645
T1190618,44577.48
T1190619,43143.812
T1190620,28021.76
T1190621,40568.797
T1190622,44577.48
T1190623,46644.258
T1190624,55137.59
T1190625,44577.48
T1190626,34191.164
T1190627,69366.47
T1190628,33321.21
T1190629,44577.48
T1190630,40739.332
T1190631,32287.281
T1190632,21629.074
T1190633,44519.258
T1190634,44577.48
T1190635,58495.305
T1190636,46644.258
T1190637,49980.055
T1190638,43143.812
T1190639,43143.812
T1190640,39294.965
T1190641,44577.48
T1190642,44577.48
T1190643,33488.8
T1190644,49980.055
T1190645,58495.305
T1190646,40739.332
T1190647,75741.93
T1190648,54479.67
T1190649,40739.332
T1190650,69453.84
T1190651,44577.48
T1190652,46644.258
T1190653,31969.568
T1190654,39078.18
T1190655,28253.648
T1190656,37290.383
T1190657,53183.96
T1190658,33321.21
T1190659,46644.258
T1190660,32287.281
T1190661,59537.21
T1190662,51707.68
T1190663,58495.305
T1190664,27872.49
T1190665,64751.26
T1190666,40739.332
T1190667,40739.332
T1190668,44519.258
T1190669,55137.59
T1190670,58495.305
T1190671,58495.305
T1190672,44519.258
T1190673,40568.797
T1190674,44519.258
T1190675,40739.332
T1190676,46644.258
T1190677,44519.258
T1190678,58495.305
T1190679,44519.258
T1190680,39294.965
T1190681,36966.293
T1190682,25239.96
T1190683,44577.48
T1190684,46644.258
T1190685,40739.332
T1190686,58495.305
T1190687,46644.258
T1190688,46644.258
T1190689,49980.055
T1190690,71761.734
T1190691,43143.812
T1190692,44577.48
T1190693,35548.92
T1190694,31969.568
T1190695,43143.812
T1190696,36187.76
T1190697,46644.258
T1190698,32287.281
T1190699,69453.84
T1190700,44519.258
T1190701,46644.258
T1190702,35345.594
T1190703,58863.938
T1190704,58495.305
T1190705,75741.93
T1190706,44949.895
T1190707,34770.793
T1190708,75741.93
T1190709,46644.258
T1190710,56954.41
T1190711,58495.305
T1190712,43143.812
T1190713,36966.293
T1190714,46644.258
T1190715,27872.49
T1190716,69453.84
T1190717,39078.18
T1190718,53119.645
T1190719,46644.258
T1190720,44408.273
T1190721,59537.21
T1190722,46644.258
T1190723,40568.797
T1190724,33321.21
T1190725,39424.01
T1190726,36678.15
T1190727,59537.21
T1190728,44577.48
T1190729,43143.812
T1190730,44519.258
T1190731,36966.293
T1190732,44391.027
T1190733,28021.76
T1190734,75741.93
T1190735,58997.055
T1190736,32287.281
T1190737,46644.258
T1190738,39294.965
T1190739,46644.258
T1190740,36678.15
T1190741,49980.055
T1190742,75741.93
T1190743,58495.305
T1190744,59537.21
T1190745,45473.785
T1190746,54928.258
T1190747,59842.85
T1190748,43143.812
T1190749,34770.793
T1190750,59842.85
T1190751,69366.47
T1190752,43143.812
T1190753,28021.76
T1190754,35589.047
T1190755,46644.258
T1190756,27872.49
T1190757,53077.45
T1190758,29426.443
